,id,fleet,fleet_name,unit_number,unit_id,asset_id,asset_label,asset_label_slug,asset_type,asset_type_display,asset_make,asset_model,asset_year,asset_group_name,start_date,end_date,alert_type,alert_id,tags,severity_text,status,workflow_state,workflow_state_display,short_desc,long_desc,values,created_on,updated_on,source,read_by,read,rtdv_url,reviewed_by,repairplans
19,816338,176,Metrolinx,gt-g9tzykez7an4,12738,1153731,8376,8376,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-07-14 23:03:50+0000,2023-07-15 19:24:36+0000,faultcode,44230160,['DPF'],Severe,active,active,Active,SPN-FMI: 5397-31,5397-31: Aftertreatment Diesel Particulate Filter Regeneration too Frequent - Condition Exists,"{'FMI': 31, 'SPN': 5397, 'count': 1, 'source': 0, 'ingestion_delay': 334.097216}",2023-07-14 23:58:21+0000,2023-07-17 23:02:47+0000,0,[350],FALSE,/rtdv/?unit_number=gt-g9tzykez7an4&start=2023-07-14T22:03:50&end=2023-07-15T19:24:36&alert_type=faultcode&alert_pk=816338&spn=0&spn=84&spn=5397&spn=190,['shadd@preteckt.com'],"[{'id': 14262, 'author': 350, 'author_username': 'shadd@preteckt.com', 'author_full_name': 'Shadd McCormack', 'has_edit_access': False, 'alerts': [821387, 819303, 816338, 813191], 'asset': 1153731, 'asset_label': '8376', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': 69, 'vin': 'SFEA11110HTN40083', 'vmrs_codes': [], 'raw_content': 'Cummins Fault - 3375 - AFTERTREATMENT DIESEL PARTICULATE FILTER REGENERATION TOO FREQUENT - CONDITION EXISTS - Please refer to previous repair plan #14142.', 'rendered_content': '<p>Cummins Fault - 3375 - AFTERTREATMENT DIESEL PARTICULATE FILTER REGENERATION TOO FREQUENT - CONDITION EXISTS - Please refer to previous repair plan <a href=""/repairplans/14142/"">#14142</a>.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-07-17 23:02:44+0000', 'created_on': '2023-07-17 23:02:44+0000'}]"
30,813191,176,Metrolinx,gt-g9tzykez7an4,12738,1153731,8376,8376,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-07-13 13:20:07+0000,2023-07-13 23:31:59+0000,faultcode,44230160,['DPF'],Severe,active,active,Active,SPN-FMI: 5397-31,5397-31: Aftertreatment Diesel Particulate Filter Regeneration too Frequent - Condition Exists,"{'FMI': 31, 'SPN': 5397, 'count': 1, 'source': 0, 'ingestion_delay': 272.052607}",2023-07-13 14:11:25+0000,2023-07-14 05:36:28+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9tzykez7an4&start=2023-07-13T12:20:07&end=2023-07-13T23:31:59&alert_type=faultcode&alert_pk=813191&spn=0&spn=84&spn=5397&spn=190,['sam@preteckt.com'],"[{'id': 14262, 'author': 350, 'author_username': 'shadd@preteckt.com', 'author_full_name': 'Shadd McCormack', 'has_edit_access': False, 'alerts': [821387, 819303, 816338, 813191], 'asset': 1153731, 'asset_label': '8376', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': 69, 'vin': 'SFEA11110HTN40083', 'vmrs_codes': [], 'raw_content': 'Cummins Fault - 3375 - AFTERTREATMENT DIESEL PARTICULATE FILTER REGENERATION TOO FREQUENT - CONDITION EXISTS - Please refer to previous repair plan #14142.', 'rendered_content': '<p>Cummins Fault - 3375 - AFTERTREATMENT DIESEL PARTICULATE FILTER REGENERATION TOO FREQUENT - CONDITION EXISTS - Please refer to previous repair plan <a href=""/repairplans/14142/"">#14142</a>.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-07-17 23:02:44+0000', 'created_on': '2023-07-17 23:02:44+0000'}]"
45,776577,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-25 18:20:41+0000,2023-06-26 13:29:12+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 264.343214}",2023-06-25 19:25:25+0000,2023-06-27 17:46:16+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-25T17:20:41&end=2023-06-26T13:29:12&alert_type=faultcode&alert_pk=776577&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
7,771900,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-22 23:13:32+0000,2023-06-22 23:13:32+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 272.534802}",2023-06-23 00:19:32+0000,2023-06-23 21:44:49+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-22T22:13:32&end=2023-06-22T23:13:32&alert_type=faultcode&alert_pk=771900&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
20,769671,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-21 21:16:49+0000,2023-06-22 01:12:01+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 372.73415300000005}",2023-06-21 22:22:15+0000,2023-06-22 15:34:57+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-21T20:16:49&end=2023-06-22T01:12:01&alert_type=faultcode&alert_pk=769671&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
32,767630,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-20 23:21:14+0000,2023-06-21 08:00:55+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 302.20529}",2023-06-21 00:25:42+0000,2023-06-21 14:06:33+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-20T22:21:14&end=2023-06-21T08:00:55&alert_type=faultcode&alert_pk=767630&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
46,764722,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-19 14:24:10+0000,2023-06-19 17:39:53+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 317.51907400000005}",2023-06-19 15:30:17+0000,2023-06-21 00:25:42+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-19T13:24:10&end=2023-06-19T17:39:53&alert_type=faultcode&alert_pk=764722&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
15,759072,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-16 11:51:50+0000,2023-06-16 11:51:50+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 223.00589200000002}",2023-06-16 12:56:16+0000,2023-06-19 15:30:17+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-16T10:51:50&end=2023-06-16T11:51:50&alert_type=faultcode&alert_pk=759072&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
34,756830,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-15 11:19:26+0000,2023-06-15 19:08:30+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 240.104679}",2023-06-15 12:28:32+0000,2023-06-16 12:56:16+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-15T10:19:26&end=2023-06-15T19:08:30&alert_type=faultcode&alert_pk=756830&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
1,752303,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-13 11:14:21+0000,2023-06-13 20:59:34+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 242.995889}",2023-06-13 12:37:32+0000,2023-06-15 12:28:32+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-13T10:14:21&end=2023-06-13T20:59:34&alert_type=faultcode&alert_pk=752303&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
20,744796,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-06-09 12:33:54+0000,2023-06-09 12:33:54+0000,faultcode,44198928,['SCR'],Severe,active,active,Active,SPN-FMI: 5394-5,5394-5: Aftertreatment 1 Diesel Exhaust Fluid Dosing Valve 1 Circuit - Current Below Normal or Open Circuit,"{'FMI': 5, 'SPN': 5394, 'count': 1, 'source': 0, 'ingestion_delay': 393.44504500000005}",2023-06-09 13:41:09+0000,2023-06-09 14:32:37+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-06-09T11:33:54&end=2023-06-09T12:33:54&alert_type=faultcode&alert_pk=744796&spn=0&spn=5394&spn=84&spn=190,['sam@preteckt.com'],[]
33,633532,176,Metrolinx,gt-g9dbhx8tp6v0,12734,1153725,8332,8332,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-14 12:06:59+0000,2023-04-15 00:23:44+0000,faultcode,42985232,['SCR'],Critical,archived,active,Active,SPN-FMI: 5246-0,5246-0: Aftertreatment SCR Operator Inducement - Data Valid But Above Normal Operating Range - Most Severe Level,"{'FMI': 0, 'SPN': 5246, 'count': 1, 'source': 0, 'ingestion_delay': 346.18818300000004}",2023-04-14 13:13:46+0000,2023-04-15 02:34:46+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9dbhx8tp6v0&start=2023-04-14T11:06:59&end=2023-04-15T00:23:44&alert_type=faultcode&alert_pk=633532&spn=0&spn=84&spn=190&spn=5246,['sam@preteckt.com'],[]
21,665710,176,Metrolinx,gt-g976phhw16xw,12725,1153727,8395,8395,bus,Bus,ALEXANDER DENNIS LIMITED,,2017,Alexander Dennis Buses,2023-05-01 02:36:58+0000,2023-05-02 03:48:33+0000,faultcode,41226512,['SCR'],Severe,active,active,Active,SPN-FMI: 5031-10,5031-10: Aftertreatment 1 Outlet NOx Sensor Heater - Abnormal Rate of Change,"{'FMI': 10, 'SPN': 5031, 'count': 1, 'source': 0, 'ingestion_delay': 341.190182}",2023-05-01 03:28:11+0000,2023-05-02 05:49:00+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g976phhw16xw&start=2023-05-01T01:36:58&end=2023-05-02T03:48:33&alert_type=faultcode&alert_pk=665710&spn=0&spn=84&spn=190&spn=5031,['sam@preteckt.com'],"[{'id': 12352, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [665710], 'asset': 1153727, 'asset_label': '8395', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA12111HTN40101', 'vmrs_codes': ['043-007-219'], 'raw_content': 'Cummins Fault 1887 - Aftertreatment 1 Outlet NOx sensor circuit - Voltage Below Normal or Shorted to Low Source\nThe Outlet NOx sensor is not coming online. Recommend to check the Outlet NOx sensor wiring and connector and if no fault is found replace the Outlet NOx sensor.', 'rendered_content': '<p>Cummins Fault 1887 - Aftertreatment 1 Outlet NOx sensor circuit - Voltage Below Normal or Shorted to Low Source\nThe Outlet NOx sensor is not coming online. Recommend to check the Outlet NOx sensor wiring and connector and if no fault is found replace the Outlet NOx sensor.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-05-01 13:59:56+0000', 'created_on': '2023-05-01 13:59:55+0000'}]"
42,568415,176,Metrolinx,gt-g9bmd0yuf6es,12743,1152546,8320,8320,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-03-13 17:58:25+0000,2023-03-13 17:58:25+0000,faultcode,35767824,['SCR'],Severe,archived,active,Active,SPN-FMI: 4364-31,4364-31: Aftertreatment 1 SCR Conversion Efficiency - Condition Exists,"{'FMI': 31, 'SPN': 4364, 'count': 1, 'source': 0, 'ingestion_delay': 277.985697}",2023-03-13 18:57:19+0000,2023-03-13 21:10:53+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9bmd0yuf6es&start=2023-03-13T16:58:25&end=2023-03-13T17:58:25&alert_type=faultcode&alert_pk=568415&spn=0&spn=4364&spn=190&spn=84,['sam@preteckt.com'],[]
16,817570,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-07-15 12:32:13+0000,2023-07-15 19:40:21+0000,faultcode,35564048,['SCR'],Severe,active,active,Active,SPN-FMI: 4340-3,4340-3: Aftertreatment 1 Diesel Exhaust Fluid Line Heater 1 Circuit - Voltage Above Normal or Shorted to High Source,"{'FMI': 3, 'SPN': 4340, 'count': 1, 'source': 0, 'ingestion_delay': 283.220699}",2023-07-15 13:34:22+0000,2023-07-16 10:46:55+0000,0,[],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-07-15T11:32:13&end=2023-07-15T19:40:21&alert_type=faultcode&alert_pk=817570&spn=0&spn=4340&spn=190&spn=84,[],"[{'id': 14087, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [817570, 808649, 805681], 'asset': 1152536, 'asset_label': '8453', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': 69, 'vin': 'SFEA11111GTN40060', 'vmrs_codes': ['043-007-087'], 'raw_content': 'Cummins Fault - 3237 - AFTERTREATMENT 1 DIESEL EXHAUST FLUID LINE HEATER 1 CIRCUIT - VOLTAGE ABOVE NORMAL OR SHORTED TO HIGH SOURCE\n\nThis vehicle has a fault for the DEF line heater supply from the pump to the DEF dosing valve. Recommend inspecting and testing the fuses and relays for this line heater and if no fault is found replace the DEF line.', 'rendered_content': '<p>Cummins Fault - 3237 - AFTERTREATMENT 1 DIESEL EXHAUST FLUID LINE HEATER 1 CIRCUIT - VOLTAGE ABOVE NORMAL OR SHORTED TO HIGH SOURCE</p>\n<p>This vehicle has a fault for the DEF line heater supply from the pump to the DEF dosing valve. Recommend inspecting and testing the fuses and relays for this line heater and if no fault is found replace the DEF line.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-07-12 14:44:25+0000', 'created_on': '2023-07-12 14:44:25+0000'}]"
37,808649,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-07-11 20:23:39+0000,2023-07-14 06:20:46+0000,faultcode,35564048,['SCR'],Severe,active,active,Active,SPN-FMI: 4340-3,4340-3: Aftertreatment 1 Diesel Exhaust Fluid Line Heater 1 Circuit - Voltage Above Normal or Shorted to High Source,"{'FMI': 3, 'SPN': 4340, 'count': 5, 'source': 0, 'ingestion_delay': 314.016403}",2023-07-11 20:31:27+0000,2023-07-14 08:26:45+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-07-11T19:23:39&end=2023-07-14T06:20:46&alert_type=faultcode&alert_pk=808649&spn=0&spn=4340&spn=190&spn=84,['sam@preteckt.com'],"[{'id': 14087, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [817570, 808649, 805681], 'asset': 1152536, 'asset_label': '8453', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': 69, 'vin': 'SFEA11111GTN40060', 'vmrs_codes': ['043-007-087'], 'raw_content': 'Cummins Fault - 3237 - AFTERTREATMENT 1 DIESEL EXHAUST FLUID LINE HEATER 1 CIRCUIT - VOLTAGE ABOVE NORMAL OR SHORTED TO HIGH SOURCE\n\nThis vehicle has a fault for the DEF line heater supply from the pump to the DEF dosing valve. Recommend inspecting and testing the fuses and relays for this line heater and if no fault is found replace the DEF line.', 'rendered_content': '<p>Cummins Fault - 3237 - AFTERTREATMENT 1 DIESEL EXHAUST FLUID LINE HEATER 1 CIRCUIT - VOLTAGE ABOVE NORMAL OR SHORTED TO HIGH SOURCE</p>\n<p>This vehicle has a fault for the DEF line heater supply from the pump to the DEF dosing valve. Recommend inspecting and testing the fuses and relays for this line heater and if no fault is found replace the DEF line.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-07-12 14:44:25+0000', 'created_on': '2023-07-12 14:44:25+0000'}]"
45,805681,176,Metrolinx,gt-g9mk5ncxmadx,12736,1152536,8453,8453,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-07-10 12:39:20+0000,2023-07-11 08:12:18+0000,faultcode,35564048,['SCR'],Severe,active,active,Active,SPN-FMI: 4340-3,4340-3: Aftertreatment 1 Diesel Exhaust Fluid Line Heater 1 Circuit - Voltage Above Normal or Shorted to High Source,"{'FMI': 3, 'SPN': 4340, 'count': 2, 'source': 0, 'ingestion_delay': 347.97211400000003}",2023-07-10 13:22:14+0000,2023-07-11 09:19:22+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9mk5ncxmadx&start=2023-07-10T11:39:20&end=2023-07-11T08:12:18&alert_type=faultcode&alert_pk=805681&spn=0&spn=4340&spn=190&spn=84,['sam@preteckt.com'],"[{'id': 14087, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [817570, 808649, 805681], 'asset': 1152536, 'asset_label': '8453', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': 69, 'vin': 'SFEA11111GTN40060', 'vmrs_codes': ['043-007-087'], 'raw_content': 'Cummins Fault - 3237 - AFTERTREATMENT 1 DIESEL EXHAUST FLUID LINE HEATER 1 CIRCUIT - VOLTAGE ABOVE NORMAL OR SHORTED TO HIGH SOURCE\n\nThis vehicle has a fault for the DEF line heater supply from the pump to the DEF dosing valve. Recommend inspecting and testing the fuses and relays for this line heater and if no fault is found replace the DEF line.', 'rendered_content': '<p>Cummins Fault - 3237 - AFTERTREATMENT 1 DIESEL EXHAUST FLUID LINE HEATER 1 CIRCUIT - VOLTAGE ABOVE NORMAL OR SHORTED TO HIGH SOURCE</p>\n<p>This vehicle has a fault for the DEF line heater supply from the pump to the DEF dosing valve. Recommend inspecting and testing the fuses and relays for this line heater and if no fault is found replace the DEF line.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-07-12 14:44:25+0000', 'created_on': '2023-07-12 14:44:25+0000'}]"
49,581521,176,Metrolinx,gt-g9sfxvdahumy,12740,1153730,8354,8354,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-03-20 14:54:43+0000,2023-03-20 23:37:32+0000,faultcode,35518736,['SCR'],Severe,archived,active,Active,SPN-FMI: 4334-18,4334-18: Aftertreatment 1 Diesel Exhaust Fluid Pressure - Data Valid But Below Normal Operating Range - Moderately Severe Level,"{'FMI': 18, 'SPN': 4334, 'count': 1, 'source': 0, 'ingestion_delay': 273.090995}",2023-03-20 15:02:08+0000,2023-03-21 08:29:10+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9sfxvdahumy&start=2023-03-20T13:54:43&end=2023-03-20T23:37:32&alert_type=faultcode&alert_pk=581521&spn=0&spn=84&spn=190&spn=4334,['sam@preteckt.com'],"[{'id': 11551, 'author': 236, 'author_username': 'sam@preteckt.com', 'author_full_name': 'Sam Lavery', 'has_edit_access': False, 'alerts': [581521], 'asset': 1153730, 'asset_label': '8354', 'fleet': 176, 'fleet_name': 'Metrolinx', 'group': None, 'vin': 'SFEA11113GTN40061', 'vmrs_codes': [], 'raw_content': 'This bus has an active fault for Diesel Exhaust Fluid Pressure Cummins fault - 3574\nRecommend inspecting the DEF system for any leaks or damage, and repair as necessary. If no fault is found. Recommend replacing the DEF filter and running the DEF pump override test if the fault returns the DEF dosing unit will need replacing. Perform the DEF pump override test to confirm repair.', 'rendered_content': '<p>This bus has an active fault for Diesel Exhaust Fluid Pressure Cummins fault - 3574\nRecommend inspecting the DEF system for any leaks or damage, and repair as necessary. If no fault is found. Recommend replacing the DEF filter and running the DEF pump override test if the fault returns the DEF dosing unit will need replacing. Perform the DEF pump override test to confirm repair.</p>', 'state': 'open', 'comments_count': 0, 'updated_on': '2023-03-20 21:56:43+0000', 'created_on': '2023-03-20 21:56:42+0000'}]"
2,565662,176,Metrolinx,gt-g9sfxvdahumy,12740,1153730,8354,8354,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-03-12 00:03:15+0000,2023-03-13 00:23:12+0000,faultcode,35518736,['SCR'],Severe,archived,active,Active,SPN-FMI: 4334-18,4334-18: Aftertreatment 1 Diesel Exhaust Fluid Pressure - Data Valid But Below Normal Operating Range - Moderately Severe Level,"{'FMI': 18, 'SPN': 4334, 'count': 1, 'source': 0, 'ingestion_delay': 325.39444000000003}",2023-03-12 01:06:02+0000,2023-03-13 09:08:37+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9sfxvdahumy&start=2023-03-11T23:03:15&end=2023-03-13T00:23:12&alert_type=faultcode&alert_pk=565662&spn=0&spn=84&spn=190&spn=4334,['sam@preteckt.com'],[]
8,564069,176,Metrolinx,gt-g9sfxvdahumy,12740,1153730,8354,8354,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-03-10 23:17:52+0000,2023-03-11 08:20:56+0000,faultcode,35518736,['SCR'],Severe,archived,active,Active,SPN-FMI: 4334-18,4334-18: Aftertreatment 1 Diesel Exhaust Fluid Pressure - Data Valid But Below Normal Operating Range - Moderately Severe Level,"{'FMI': 18, 'SPN': 4334, 'count': 1, 'source': 0, 'ingestion_delay': 365.432339}",2023-03-11 00:05:44+0000,2023-03-13 00:52:09+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9sfxvdahumy&start=2023-03-10T22:17:52&end=2023-03-11T08:20:56&alert_type=faultcode&alert_pk=564069&spn=0&spn=84&spn=190&spn=4334,['sam@preteckt.com'],[]
34,633379,176,Metrolinx,gt-g9dbhx8tp6v0,12734,1153725,8332,8332,bus,Bus,ALEXANDER DENNIS LIMITED,,2016,Alexander Dennis Buses,2023-04-14 11:57:30+0000,2023-04-15 00:23:44+0000,faultcode,33572368,"['Aftertreatment', 'SCR']",Severe,archived,active,Active,SPN-FMI: 4096-31,4096-31: Aftertreatment Diesel Exhaust Fluid Tank Empty - Condition Exists,"{'FMI': 31, 'SPN': 4096, 'count': 1, 'source': 0, 'ingestion_delay': 346.18818300000004}",2023-04-14 12:16:01+0000,2023-04-15 02:34:46+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9dbhx8tp6v0&start=2023-04-14T10:57:30&end=2023-04-15T00:23:44&alert_type=faultcode&alert_pk=633379&spn=4096&spn=0&spn=84&spn=190,['sam@preteckt.com'],[]
2,764535,176,Metrolinx,gt-g9nunphzm2ww,12737,1153750,8488,8488,bus,Bus,ALEXANDER DENNIS LIMITED,,2018,Alexander Dennis Buses,2023-06-19 12:31:04+0000,2023-06-20 13:59:21+0000,faultcode,32254224,"['Aftertreatment', 'DPF']",Severe,active,active,Active,SPN-FMI: 3936-2,"3936-2: Aftertreatment 1 Diesel Particulate Filter System - Data Erratic, Intermittent, or Incorrect","{'FMI': 2, 'SPN': 3936, 'count': 1, 'source': 0, 'ingestion_delay': 523.3488500000001}",2023-06-19 13:37:52+0000,2023-06-21 10:28:18+0000,0,[236],FALSE,/rtdv/?unit_number=gt-g9nunphzm2ww&start=2023-06-19T11:31:04&end=2023-06-20T13:59:21&alert_type=faultcode&alert_pk=764535&spn=3936&spn=0&spn=84&spn=190,['sam@preteckt.com'],[]
